patient_id,genes,similarities
Group_3,ENSG00000254402,0.24268847703933716
Group_3,ENSG00000244405,0.38165283203125
Group_3,ENSG00000148296,0.35831403732299805
Group_3,ENSG00000126351,0.6495416164398193
Group_3,ENSG00000174928,0.25877684354782104
Group_3,ENSG00000122565,0.40858739614486694
Group_3,ENSG00000148290,0.5717000961303711
Group_3,ENSG00000160325,0.23092448711395264
Group_3,ENSG00000123444,0.32109707593917847
Group_3,ENSG00000076924,0.3465937674045563
Group_3,ENSG00000162702,0.45949220657348633
Group_3,ENSG00000189046,0.21836240589618683
Group_3,ENSG00000178531,0.18754296004772186
Group_3,ENSG00000104980,0.4017636179924011
Group_3,ENSG00000134809,0.288894385099411
Group_3,ENSG00000175137,0.36729076504707336
Group_3,ENSG00000089195,0.2606559991836548
Group_3,ENSG00000149575,0.556755006313324
Group_3,ENSG00000168806,0.3002563416957855
Group_3,ENSG00000178057,0.5769858360290527
Group_3,ENSG00000146676,0.3447524309158325
Group_3,ENSG00000148341,0.30447107553482056
Group_3,ENSG00000106123,0.37857985496520996
Group_3,ENSG00000169714,0.5478219985961914
Group_3,ENSG00000162062,0.3673252463340759
Group_3,ENSG00000167136,0.3224466145038605
Group_3,ENSG00000105245,0.42861005663871765
Group_3,ENSG00000189376,0.2996978163719177
Group_3,ENSG00000166159,0.20527707040309906
Group_3,ENSG00000104998,0.2603193521499634
Group_3,ENSG00000131828,0.6406265497207642
Group_3,ENSG00000130368,0.421390175819397
Group_3,ENSG00000162639,0.28879600763320923
Group_3,ENSG00000269335,0.5807161927223206
Group_3,ENSG00000160211,0.5873582363128662
Group_3,ENSG00000163888,0.13668322563171387
Group_3,ENSG00000176490,0.34933215379714966
Group_3,ENSG00000163795,0.32452377676963806
Group_3,ENSG00000053438,0.3068030774593353
Group_3,ENSG00000125510,0.2503417432308197
Group_3,ENSG00000071889,0.18462936580181122
Group_3,ENSG00000123297,0.4887101352214813
Group_3,ENSG00000168275,0.37527257204055786
Group_3,ENSG00000109475,0.30231019854545593
Group_3,ENSG00000113108,0.4049793779850006
Group_3,ENSG00000158856,0.4028681218624115
Group_3,ENSG00000148600,0.24384230375289917
Group_3,ENSG00000090487,0.4952269196510315
Group_3,ENSG00000126091,0.40942567586898804
Group_3,ENSG00000132471,0.4574517607688904
Group_3,ENSG00000126457,0.4509350061416626
Group_3,ENSG00000087085,0.698951005935669
Group_3,ENSG00000128989,0.2328301966190338
Group_3,ENSG00000105835,0.4599840044975281
Group_3,ENSG00000002919,0.39574527740478516
Group_3,ENSG00000104738,0.5325124859809875
Group_3,ENSG00000115255,0.4355173707008362
Group_3,ENSG00000134107,0.4856529235839844
Group_3,ENSG00000177383,0.3019559681415558
Group_3,ENSG00000205250,0.4859772324562073
Group_3,ENSG00000204619,0.26701128482818604
Group_3,ENSG00000123416,0.4961431622505188
Group_3,ENSG00000107537,0.4429713487625122
Group_3,ENSG00000204310,0.4204009175300598
Group_3,ENSG00000182511,0.4075043499469757
Group_3,ENSG00000204304,0.38543128967285156
Group_3,ENSG00000133134,0.41583770513534546
Group_3,ENSG00000111674,0.5447583198547363
Group_3,ENSG00000185085,0.2866151034832001
Group_3,ENSG00000116691,0.363820880651474
Group_3,ENSG00000112697,0.4166983962059021
Group_3,ENSG00000178988,0.36888229846954346
Group_3,ENSG00000158882,0.3414546251296997
Group_3,ENSG00000105538,0.4261465072631836
Group_3,ENSG00000171135,0.4211922287940979
Group_3,ENSG00000170606,0.5792450904846191
Group_3,ENSG00000135414,0.4198134243488312
Group_3,ENSG00000125652,0.28969961404800415
Group_3,ENSG00000164062,0.3644867539405823
Group_3,ENSG00000204348,0.20209825038909912
Group_3,ENSG00000177485,0.44567281007766724
Group_3,ENSG00000159335,0.3926900327205658
Group_3,ENSG00000081818,0.18933279812335968
Group_3,ENSG00000164167,0.3653274476528168
Group_3,ENSG00000111875,0.34664005041122437
Group_3,ENSG00000130305,0.30279505252838135
Group_3,ENSG00000188612,0.49608904123306274
Group_3,ENSG00000037241,0.42207878828048706
Group_3,ENSG00000126247,0.4515487253665924
Group_3,ENSG00000092096,0.26614445447921753
Group_3,ENSG00000165271,0.32757046818733215
Group_3,ENSG00000164346,0.4906845986843109
Group_3,ENSG00000170906,0.31267714500427246
Group_3,ENSG00000161920,0.3745650053024292
Group_3,ENSG00000196998,0.4701666235923767
Group_3,ENSG00000164088,0.16813674569129944
Group_3,ENSG00000204231,0.4934080243110657
Group_3,ENSG00000037042,0.2779949903488159
Group_3,ENSG00000068137,0.3797962963581085
Group_3,ENSG00000204220,0.31059959530830383
Group_3,ENSG00000106635,0.34926316142082214
Group_3,ENSG00000236104,0.3514079451560974
Group_3,ENSG00000131187,0.5156133770942688
Group_3,ENSG00000204071,0.38861334323883057
Group_3,ENSG00000126583,0.5865780115127563
Group_3,ENSG00000170468,0.3234044909477234
Group_3,ENSG00000167925,0.2904995083808899
Group_3,ENSG00000243279,0.3134116530418396
Group_3,ENSG00000131931,0.6395089626312256
Group_3,ENSG00000179950,0.5225663185119629
Group_3,ENSG00000186665,0.300272673368454
Group_3,ENSG00000105696,0.28417980670928955
Group_3,ENSG00000213741,0.5200275182723999
Group_3,ENSG00000168282,0.4110204577445984
Group_3,ENSG00000177675,0.13633419573307037
Group_3,ENSG00000108788,0.5511017441749573
Group_3,ENSG00000197451,0.4169278144836426
Group_3,ENSG00000023572,0.16041886806488037
Group_3,ENSG00000156136,0.48216402530670166
Group_3,ENSG00000129055,0.3336493968963623
Group_3,ENSG00000197063,0.4179385304450989
Group_3,ENSG00000153885,0.3668314218521118
Group_3,ENSG00000131462,0.5848825573921204
Group_3,ENSG00000242612,0.2315710335969925
Group_3,ENSG00000131475,0.29639360308647156
Group_3,ENSG00000142544,0.29089680314064026
Group_3,ENSG00000166750,0.18087273836135864
Group_3,ENSG00000205352,0.38930100202560425
Group_3,ENSG00000165023,0.17608657479286194
Group_3,ENSG00000136521,0.30239200592041016
Group_3,ENSG00000152778,0.3530725836753845
Group_3,ENSG00000160991,0.3452816307544708
Group_3,ENSG00000172269,0.5549221038818359
Group_3,ENSG00000178700,0.31101277470588684
Group_3,ENSG00000157778,0.3230828046798706
Group_3,ENSG00000041880,0.32594984769821167
Group_3,ENSG00000166924,0.401067852973938
Group_3,ENSG00000165644,0.3857432007789612
Group_3,ENSG00000095059,0.39706987142562866
Group_3,ENSG00000139190,0.5484374761581421
Group_3,ENSG00000172421,0.3108677268028259
Group_3,ENSG00000189134,0.2953373193740845
Group_3,ENSG00000108309,0.3886125087738037
Group_3,ENSG00000115286,0.582537055015564
Group_3,ENSG00000013306,0.24620702862739563
Group_3,ENSG00000155660,0.43851903080940247
Group_3,ENSG00000076201,0.45308858156204224
Group_3,ENSG00000203877,0.4421224594116211
Group_3,ENSG00000109089,0.34854668378829956
Group_3,ENSG00000167862,0.3828333616256714
Group_3,ENSG00000183751,0.3570539057254791
Group_3,ENSG00000125650,0.1991479992866516
Group_3,ENSG00000065054,0.4604206085205078
Group_3,ENSG00000003137,0.3598276376724243
Group_3,ENSG00000167962,0.4032781422138214
Group_3,ENSG00000130725,0.48848897218704224
Group_3,ENSG00000141505,0.3401973247528076
Group_3,ENSG00000126243,0.34790927171707153
Group_3,ENSG00000239382,0.2060273289680481
Group_3,ENSG00000137409,0.3756552040576935
Group_3,ENSG00000040633,0.33102306723594666
Group_3,ENSG00000105419,0.3454902768135071
Group_3,ENSG00000165688,0.4543688893318176
Group_3,ENSG00000081721,0.292596697807312
Group_3,ENSG00000113140,0.5539052486419678
Group_3,ENSG00000103034,0.29043465852737427
Group_3,ENSG00000182534,0.14817078411579132
Group_3,ENSG00000127824,0.47613877058029175
Group_3,ENSG00000116337,0.49833357334136963
Group_3,ENSG00000111832,0.19417260587215424
Group_3,ENSG00000198912,0.33658212423324585
Group_3,ENSG00000204314,0.26962047815322876
Group_3,ENSG00000139531,0.5056192874908447
Group_3,ENSG00000129951,0.28108280897140503
Group_3,ENSG00000135469,0.07161150127649307
Group_3,ENSG00000103512,0.3890661597251892
Group_3,ENSG00000179588,0.41892415285110474
Group_3,ENSG00000198931,0.5342336893081665
Group_3,ENSG00000181789,0.35468804836273193
Group_3,ENSG00000112118,0.4618476331233978
Group_3,ENSG00000204052,0.23218593001365662
Group_3,ENSG00000166963,0.42466211318969727
Group_3,ENSG00000166582,0.41752368211746216
Group_3,ENSG00000105372,0.5698621273040771
Group_3,ENSG00000174529,0.24871137738227844
Group_3,ENSG00000128422,0.5950585603713989
Group_3,ENSG00000091527,0.38521602749824524
Group_3,ENSG00000112167,0.114341601729393
Group_3,ENSG00000102996,0.27646175026893616
Group_3,ENSG00000121753,0.24080520868301392
Group_3,ENSG00000013583,0.09150423109531403
Group_3,ENSG00000149428,0.6096542477607727
Group_3,ENSG00000125170,0.4288800358772278
Group_3,ENSG00000168264,0.59049391746521
Group_3,ENSG00000173171,0.29415079951286316
Group_3,ENSG00000196290,0.44885924458503723
Group_3,ENSG00000161204,0.34475159645080566
Group_3,ENSG00000273604,0.3060230016708374
Group_3,ENSG00000162300,0.38329777121543884
Group_3,ENSG00000149809,0.1902567446231842
Group_3,ENSG00000108528,0.5184414386749268
Group_3,ENSG00000149792,0.36835619807243347
Group_3,ENSG00000108509,0.38416436314582825
Group_3,ENSG00000129204,0.26517993211746216
Group_3,ENSG00000160785,0.45402225852012634
Group_3,ENSG00000141349,0.45891934633255005
Group_3,ENSG00000084463,0.42765143513679504
Group_3,ENSG00000175264,0.2781130373477936
Group_3,ENSG00000272636,0.2558332085609436
Group_3,ENSG00000099308,0.3776127099990845
Group_3,ENSG00000083457,0.27948275208473206
Group_3,ENSG00000167461,0.45456385612487793
Group_3,ENSG00000108592,0.3166840970516205
Group_3,ENSG00000110651,0.5196760892868042
Group_3,ENSG00000134575,0.49330615997314453
Group_3,ENSG00000181817,0.23462820053100586
Group_3,ENSG00000139725,0.3559192717075348
Group_3,ENSG00000141499,0.5510308742523193
Group_3,ENSG00000163932,0.5675463676452637
Group_3,ENSG00000123095,0.4114159047603607
Group_3,ENSG00000163346,0.4121354818344116
Group_3,ENSG00000149313,0.49419623613357544
Group_3,ENSG00000154146,0.2584789991378784
Group_3,ENSG00000104835,0.4625748097896576
Group_3,ENSG00000184185,0.39344489574432373
Group_3,ENSG00000198830,0.3877387046813965
Group_3,ENSG00000115762,0.4040606617927551
Group_3,ENSG00000187778,0.4679498076438904
Group_3,ENSG00000182196,0.36282241344451904
Group_3,ENSG00000119862,0.3140144348144531
Group_3,ENSG00000179862,0.33090096712112427
Group_3,ENSG00000162413,0.4207165837287903
Group_3,ENSG00000136603,0.45719772577285767
Group_3,ENSG00000168268,0.15408608317375183
Group_3,ENSG00000168159,0.24607440829277039
Group_3,ENSG00000141582,0.4718445837497711
Group_3,ENSG00000169750,0.4223124384880066
Group_3,ENSG00000168646,0.5916032791137695
Group_3,ENSG00000233954,0.02632884494960308
Group_3,ENSG00000203667,0.5107415914535522
Group_3,ENSG00000162999,0.44166451692581177
Group_3,ENSG00000158109,0.28415006399154663
Group_3,ENSG00000160716,0.36564502120018005
Group_3,ENSG00000159208,0.3202998638153076
Group_3,ENSG00000162736,0.5196021199226379
Group_3,ENSG00000143554,0.3067529797554016
Group_3,ENSG00000162585,0.34225010871887207
Group_3,ENSG00000077522,0.5779848098754883
Group_3,ENSG00000117152,0.40921705961227417
Group_4,ENSG00000142207,0.42631796002388
Group_4,ENSG00000185053,0.49100732803344727
Group_4,ENSG00000129521,0.5168276429176331
Group_4,ENSG00000104756,0.4328070878982544
Group_4,ENSG00000141428,0.39267289638519287
Group_4,ENSG00000198795,0.4544215202331543
Group_4,ENSG00000185736,0.5090650320053101
Group_4,ENSG00000129158,0.3248478174209595
Group_4,ENSG00000156273,0.46932339668273926
Group_4,ENSG00000112996,0.3317015767097473
Group_4,ENSG00000064687,0.4383331835269928
Group_4,ENSG00000147485,0.2955382764339447
Group_4,ENSG00000165443,0.3941713571548462
Group_4,ENSG00000165322,0.36921533942222595
Group_4,ENSG00000102221,0.29976654052734375
Group_4,ENSG00000177426,0.5306934714317322
Group_4,ENSG00000196693,0.398162305355072
Group_4,ENSG00000105519,0.2559530735015869
Group_4,ENSG00000159055,0.4211074709892273
Group_4,ENSG00000221890,0.32179343700408936
Group_4,ENSG00000100522,0.4407455325126648
Group_4,ENSG00000100335,0.40549248456954956
Group_4,ENSG00000188917,0.362952321767807
Group_4,ENSG00000137478,0.542695939540863
Group_4,ENSG00000197296,0.3087731599807739
Group_4,ENSG00000184384,0.5274478197097778
Group_4,ENSG00000074842,0.38873928785324097
Group_4,ENSG00000095587,0.35970625281333923
Group_4,ENSG00000182240,0.4252591133117676
Group_4,ENSG00000164211,0.3960408866405487
Group_4,ENSG00000213983,0.42139682173728943
Group_4,ENSG00000173482,0.391436368227005
Group_4,ENSG00000102547,0.3686010241508484
Group_4,ENSG00000132970,0.4838183522224426
Group_4,ENSG00000101638,0.37006813287734985
Group_4,ENSG00000101082,0.41763997077941895
Group_4,ENSG00000172172,0.42306190729141235
Group_4,ENSG00000198208,0.35318392515182495
Group_4,ENSG00000115239,0.46959012746810913
Group_4,ENSG00000129595,0.34997034072875977
Group_4,ENSG00000099904,0.29030275344848633
Group_4,ENSG00000170502,0.4303654432296753
Group_4,ENSG00000145246,0.3432031273841858
Group_4,ENSG00000136111,0.3752685785293579
Group_4,ENSG00000136158,0.5189130306243896
Group_4,ENSG00000164543,0.48387759923934937
Group_4,ENSG00000214652,0.3074526786804199
Group_4,ENSG00000113296,0.36304771900177
Group_4,ENSG00000147614,0.38913464546203613
Group_4,ENSG00000184156,0.4536452889442444
Group_4,ENSG00000179051,0.4000699520111084
Group_4,ENSG00000160282,0.35918620228767395
Group_4,ENSG00000159267,0.5571467280387878
Group_4,ENSG00000127993,0.46649840474128723
Group_4,ENSG00000170638,0.30382901430130005
Group_4,ENSG00000145780,0.44682034850120544
Group_4,ENSG00000169946,0.5680651664733887
Group_4,ENSG00000133103,0.5475237369537354
Group_4,ENSG00000255819,0.2707599401473999
Group_4,ENSG00000184428,0.44032052159309387
Group_4,ENSG00000165533,0.40764889121055603
Group_4,ENSG00000158528,0.40186530351638794
Group_4,ENSG00000203485,0.5358898043632507
Group_4,ENSG00000145990,0.3723728656768799
Group_4,ENSG00000147655,0.45574232935905457
Group_4,ENSG00000149571,0.43853408098220825
Group_4,ENSG00000075336,0.21910668909549713
Group_4,ENSG00000104324,0.3395312428474426
Group_4,ENSG00000132570,0.48834532499313354
Group_4,ENSG00000164796,0.3723812997341156
Group_4,ENSG00000071051,0.4930609464645386
Group_4,ENSG00000267041,0.3185321092605591
Group_4,ENSG00000204920,0.3646242320537567
Group_4,ENSG00000160862,0.4268767237663269
Group_4,ENSG00000221886,0.37274813652038574
Group_4,ENSG00000171467,0.40630173683166504
Group_4,ENSG00000144278,0.35679638385772705
Group_4,ENSG00000139160,0.11626718938350677
Group_4,ENSG00000119965,0.396259605884552
Group_4,ENSG00000151229,0.35751450061798096
Group_4,ENSG00000197969,0.5028773546218872
Group_4,ENSG00000197016,0.2990143597126007
Group_4,ENSG00000102780,0.287040114402771
Group_4,ENSG00000131459,0.3754032850265503
Group_4,ENSG00000100029,0.4269469976425171
Group_4,ENSG00000175928,0.31323903799057007
Group_4,ENSG00000182263,0.3593771755695343
Group_4,ENSG00000184486,0.49019375443458557
Group_4,ENSG00000138650,0.3406250476837158
Group_4,ENSG00000105971,0.4580153226852417
Group_4,ENSG00000140464,0.5943572521209717
Group_4,ENSG00000106013,0.3861343264579773
Group_4,ENSG00000148123,0.35689735412597656
Group_4,ENSG00000101347,0.4842762351036072
Group_4,ENSG00000104381,0.5469238758087158
Group_4,ENSG00000113594,0.5058029294013977
Group_4,ENSG00000112796,0.30967968702316284
Group_4,ENSG00000203805,0.4831762909889221
Group_4,ENSG00000082293,0.4587898850440979
Group_4,ENSG00000186350,0.5591245293617249
Group_4,ENSG00000135720,0.39862099289894104
Group_4,ENSG00000152402,0.38513901829719543
Group_4,ENSG00000198963,0.42070794105529785
Group_4,ENSG00000115109,0.5012643337249756
Group_4,ENSG00000044524,0.5056471824645996
Group_4,ENSG00000146918,0.49959859251976013
Group_4,ENSG00000185055,-0.01577816903591156
Group_4,ENSG00000164144,0.3721863329410553
Group_4,ENSG00000151883,0.27134501934051514
Group_4,ENSG00000129484,0.44209760427474976
Group_4,ENSG00000179526,0.44350647926330566
Group_4,ENSG00000168404,0.3799002170562744
Group_4,ENSG00000221887,0.3011646568775177
Group_4,ENSG00000187699,0.48644304275512695
Group_4,ENSG00000079482,0.4758501946926117
Group_4,ENSG00000104412,0.4685439467430115
Group_4,ENSG00000198521,0.3775249421596527
Group_4,ENSG00000146966,0.26818975806236267
Group_4,ENSG00000158186,0.5026934146881104
Group_4,ENSG00000076043,0.2482101023197174
Group_4,ENSG00000138459,0.3663233518600464
Group_4,ENSG00000118007,0.4468109905719757
Group_4,ENSG00000181991,0.45025089383125305
Group_4,ENSG00000114744,0.34480398893356323
Group_4,ENSG00000165338,0.3544931411743164
Group_4,ENSG00000254996,0.39448219537734985
Group_4,ENSG00000146757,0.41241157054901123
Group_4,ENSG00000084093,0.6067616939544678
Group_4,ENSG00000169635,0.34841713309288025
Group_4,ENSG00000149761,0.40760940313339233
Group_4,ENSG00000069188,0.36535996198654175
Group_4,ENSG00000126217,0.3840125799179077
Group_4,ENSG00000137845,0.45887482166290283
Group_4,ENSG00000112031,0.26468509435653687
Group_4,ENSG00000114200,0.6520540118217468
Group_4,ENSG00000168495,0.28402650356292725
Group_4,ENSG00000165807,0.0034031830728054047
Group_4,ENSG00000130517,0.42984485626220703
Group_4,ENSG00000196670,0.4095801115036011
Group_4,ENSG00000148832,0.23020727932453156
Group_4,ENSG00000184887,0.3778836131095886
Group_4,ENSG00000118420,0.3977808952331543
Group_4,ENSG00000198945,0.5149514675140381
Group_4,ENSG00000072210,0.40845125913619995
Group_4,ENSG00000221909,0.24284788966178894
Group_4,ENSG00000168661,0.31146514415740967
Group_4,ENSG00000188158,0.39794328808784485
Group_4,ENSG00000197951,0.43404704332351685
Group_4,ENSG00000067533,0.3247494697570801
Group_4,ENSG00000171827,0.3094049096107483
Group_4,ENSG00000174469,0.4597436189651489
Group_4,ENSG00000139915,0.3121224343776703
Group_4,ENSG00000082014,0.4260278642177582
Group_4,ENSG00000196378,0.4405149817466736
Group_4,ENSG00000115816,0.4220087230205536
Group_4,ENSG00000010072,0.5994821786880493
Group_4,ENSG00000119698,0.0775107890367508
Group_4,ENSG00000182405,0.2941319942474365
Group_4,ENSG00000168569,0.43667545914649963
Group_4,ENSG00000223496,0.3794012665748596
Group_4,ENSG00000165029,0.5648690462112427
Group_4,ENSG00000113916,0.48043447732925415
Group_4,ENSG00000061918,0.4076725244522095
Group_4,ENSG00000123384,0.5438634753227234
Group_4,ENSG00000169740,0.29202789068222046
Group_4,ENSG00000156206,0.3575763702392578
Group_4,ENSG00000090530,0.4286614656448364
Group_4,ENSG00000157224,0.34448421001434326
Group_4,ENSG00000120800,0.43080049753189087
Group_4,ENSG00000105976,0.5973613262176514
Group_4,ENSG00000163291,0.35727304220199585
Group_4,ENSG00000180287,0.33676016330718994
Group_4,ENSG00000103064,0.37032872438430786
Group_4,ENSG00000088826,0.4418627917766571
Group_4,ENSG00000165675,0.3817893862724304
Group_4,ENSG00000133028,0.5123189091682434
Group_4,ENSG00000111666,0.4513953924179077
Group_4,ENSG00000171453,0.5665525197982788
Group_4,ENSG00000256043,0.3156292736530304
Group_4,ENSG00000072315,0.48768627643585205
Group_4,ENSG00000176896,0.46690016984939575
Group_4,ENSG00000181544,0.5049700736999512
Group_4,ENSG00000170876,0.6066493988037109
Group_4,ENSG00000132763,0.5333811044692993
Group_4,ENSG00000055147,0.3207660913467407
Group_4,ENSG00000148835,0.3559504747390747
Group_4,ENSG00000109832,0.37683379650115967
Group_4,ENSG00000085760,0.35278549790382385
Group_4,ENSG00000147065,0.5386590957641602
Group_4,ENSG00000166321,0.2912374436855316
Group_4,ENSG00000122386,0.4095163941383362
Group_4,ENSG00000110881,0.39880162477493286
Group_4,ENSG00000145808,0.33517172932624817
Group_4,ENSG00000155016,0.6468856334686279
Group_4,ENSG00000107679,0.37867599725723267
Group_4,ENSG00000115504,0.349115788936615
Group_4,ENSG00000121058,0.4336484372615814
Group_4,ENSG00000155099,0.43559032678604126
Group_4,ENSG00000240065,0.5049134492874146
Group_4,ENSG00000189056,0.4968528747558594
Group_4,ENSG00000120314,0.33207815885543823
Group_4,ENSG00000160888,0.4212290346622467
Group_4,ENSG00000104320,0.562103271484375
Group_4,ENSG00000069966,0.4424208402633667
Group_4,ENSG00000147724,0.1762833297252655
Group_4,ENSG00000257218,0.4333229064941406
Group_4,ENSG00000162144,0.3150584101676941
Group_4,ENSG00000140471,0.45716920495033264
Group_4,ENSG00000119636,0.42578935623168945
Group_4,ENSG00000187091,0.472938597202301
Group_4,ENSG00000136932,0.4641844630241394
Group_4,ENSG00000120915,0.3136136531829834
Group_4,ENSG00000156313,0.41397902369499207
Group_4,ENSG00000187416,0.3329959511756897
Group_4,ENSG00000172183,0.34094297885894775
Group_4,ENSG00000095539,0.39545825123786926
Group_4,ENSG00000167720,0.4244821071624756
Group_4,ENSG00000132423,0.2883790135383606
Group_4,ENSG00000145390,0.4837963581085205
Group_4,ENSG00000198121,0.4698382616043091
Group_4,ENSG00000047365,0.2979213297367096
Group_4,ENSG00000146859,0.4130786657333374
Group_4,ENSG00000135414,0.4520331025123596
Group_4,ENSG00000105983,0.5659891963005066
Group_4,ENSG00000168228,0.20825855433940887
Group_4,ENSG00000037757,0.4186971187591553
Group_4,ENSG00000078795,0.3929155170917511
Group_4,ENSG00000164167,0.3750529885292053
Group_4,ENSG00000163536,0.4811633229255676
Group_4,ENSG00000177076,0.21017581224441528
Group_4,ENSG00000014919,0.5573011040687561
Group_4,ENSG00000117425,0.5018540024757385
Group_4,ENSG00000168116,0.31798112392425537
Group_4,ENSG00000132382,0.4926627278327942
Group_4,ENSG00000188732,0.276479572057724
Group_4,ENSG00000108786,0.31366580724716187
Group_4,ENSG00000175161,0.34722626209259033
Group_4,ENSG00000168610,0.6252973675727844
Group_4,ENSG00000106635,0.44180092215538025
Group_4,ENSG00000130204,0.47369956970214844
Group_4,ENSG00000179820,0.4576818346977234
Group_4,ENSG00000173914,0.41613560914993286
Group_4,ENSG00000105605,0.40881800651550293
Group_4,ENSG00000104549,0.35317859053611755
Group_4,ENSG00000249853,0.3258557915687561
Group_4,ENSG00000103037,0.3369985818862915
Group_4,ENSG00000158169,0.576215386390686
Group_4,ENSG00000130803,0.3307063579559326
Group_4,ENSG00000135077,0.5148201584815979
Group_4,ENSG00000275700,0.4666786789894104
Group_4,ENSG00000146555,0.31376343965530396
Group_4,ENSG00000105711,0.598911702632904
Group_4,ENSG00000147889,0.5767026543617249
Group_4,ENSG00000170954,0.3147954046726227
Group_4,ENSG00000197928,0.32649070024490356
Group_4,ENSG00000106948,0.33180326223373413
Group_4,ENSG00000267680,0.42976832389831543
Group_4,ENSG00000169282,0.3941956162452698
Group_4,ENSG00000135763,0.46159058809280396
Group_4,ENSG00000196569,0.6358729004859924
Group_4,ENSG00000145708,0.4856380224227905
Group_4,ENSG00000120071,0.5432389378547668
Group_4,ENSG00000008128,0.36875712871551514
Group_4,ENSG00000169918,0.2681267559528351
Group_4,ENSG00000187720,0.4204828143119812
Group_4,ENSG00000181894,0.40994906425476074
Group_4,ENSG00000106290,0.44118815660476685
Group_4,ENSG00000185033,0.3689672350883484
Group_4,ENSG00000143420,0.417222261428833
Group_4,ENSG00000167470,0.40630024671554565
Group_4,ENSG00000132329,0.3291662335395813
Group_4,ENSG00000181220,0.4360682964324951
Group_4,ENSG00000234284,0.3150192201137543
Group_4,ENSG00000260916,0.4387466609477997
Group_4,ENSG00000087116,0.4362393319606781
Group_4,ENSG00000189042,0.386856347322464
Group_4,ENSG00000121931,0.5562644004821777
Group_4,ENSG00000086475,0.2818172574043274
Group_4,ENSG00000167562,0.27742713689804077
Group_4,ENSG00000132436,0.4147634506225586
Group_4,ENSG00000105894,0.4754955768585205
Group_4,ENSG00000106305,0.5283568501472473
Group_4,ENSG00000163832,0.24645136296749115
Group_4,ENSG00000139220,0.33944690227508545
Group_4,ENSG00000176204,0.33404120802879333
Group_4,ENSG00000248333,0.45551133155822754
Group_4,ENSG00000114554,0.43965113162994385
Group_4,ENSG00000152527,0.37096405029296875
Group_4,ENSG00000016391,0.3726360499858856
Group_4,ENSG00000056736,0.41065096855163574
Group_4,ENSG00000072041,0.4214443862438202
Group_4,ENSG00000140853,0.3291071057319641
Group_4,ENSG00000135924,0.4822966456413269
Group_4,ENSG00000140416,0.6138867735862732
Group_4,ENSG00000128694,0.21122826635837555
Group_4,ENSG00000164270,0.40964987874031067
Group_4,ENSG00000150995,0.5466945171356201
Group_4,ENSG00000198912,0.3715061545372009
Group_4,ENSG00000136295,0.36736488342285156
Group_4,ENSG00000146263,0.3510268032550812
Group_4,ENSG00000204381,0.2837231457233429
Group_4,ENSG00000145349,0.5270016193389893
Group_4,ENSG00000102901,0.3991336226463318
Group_4,ENSG00000139613,0.5292969942092896
Group_4,ENSG00000172995,0.2738540470600128
Group_4,ENSG00000158717,0.45459169149398804
Group_4,ENSG00000166337,0.3610481321811676
Group_4,ENSG00000196169,0.44977283477783203
Group_4,ENSG00000138685,0.47665876150131226
Group_4,ENSG00000171302,0.441567987203598
Group_4,ENSG00000174799,0.49352356791496277
Group_4,ENSG00000130226,0.5343230962753296
Group_4,ENSG00000077454,0.41070622205734253
Group_4,ENSG00000203943,0.30668795108795166
Group_4,ENSG00000150977,0.4356505572795868
Group_4,ENSG00000247595,0.12267819046974182
Group_4,ENSG00000179603,0.35097986459732056
Group_4,ENSG00000145088,0.48897385597229004
Group_4,ENSG00000198860,0.40277719497680664
Group_4,ENSG00000138442,0.5157742500305176
Group_4,ENSG00000072657,0.3454964756965637
Group_4,ENSG00000162775,0.41014331579208374
Group_4,ENSG00000179604,0.35713839530944824
Group_4,ENSG00000085274,0.36664843559265137
Group_4,ENSG00000184207,0.44920235872268677
Group_4,ENSG00000138496,0.2850784659385681
Group_4,ENSG00000048028,0.3895411491394043
Group_4,ENSG00000144867,0.42657560110092163
Group_4,ENSG00000149212,0.34269624948501587
Group_4,ENSG00000064225,0.3167632222175598
Group_4,ENSG00000167553,0.48087286949157715
Group_4,ENSG00000170364,0.400485098361969
Group_4,ENSG00000137500,0.41424474120140076
Group_4,ENSG00000197863,0.35795295238494873
Group_4,ENSG00000168003,0.451321005821228
Group_4,ENSG00000167895,0.3767716884613037
Group_4,ENSG00000135127,0.3706035614013672
Group_4,ENSG00000141499,0.5595552325248718
Group_4,ENSG00000115073,0.4909316301345825
Group_4,ENSG00000123094,0.41614410281181335
Group_4,ENSG00000177842,0.4527016580104828
Group_4,ENSG00000115295,0.5258309841156006
Group_4,ENSG00000117533,0.4501911401748657
Group_4,ENSG00000181027,0.5849465131759644
Group_4,ENSG00000143772,0.396596759557724
Group_4,ENSG00000177990,0.5917712450027466
Group_4,ENSG00000138231,0.5398260951042175
Group_4,ENSG00000088280,0.4788395166397095
Group_4,ENSG00000053702,0.37259209156036377
Group_4,ENSG00000152578,0.44914883375167847
Group_4,ENSG00000170264,0.43437331914901733
Group_4,ENSG00000169760,0.33216720819473267
Group_4,ENSG00000116005,0.3651154041290283
Group_4,ENSG00000089163,0.3799215257167816
Group_4,ENSG00000159348,0.38592684268951416
Group_4,ENSG00000152952,0.5401982069015503
Group_4,ENSG00000117543,0.23163114488124847
Group_4,ENSG00000115041,0.4780808091163635
Group_4,ENSG00000176681,0.34117695689201355
Group_4,ENSG00000196369,0.330607533454895
