patient_id,genes,similarities
Group_1,ENSG00000151651,0.2988830804824829
Group_1,ENSG00000131446,0.3252953290939331
Group_1,ENSG00000153140,0.4599228501319885
Group_1,ENSG00000128641,0.4877861738204956
Group_1,ENSG00000049130,0.4779413342475891
Group_1,ENSG00000121481,0.5462499856948853
Group_1,ENSG00000147905,0.38349631428718567
Group_1,ENSG00000174010,0.4615597128868103
Group_1,ENSG00000092208,0.42478907108306885
Group_1,ENSG00000165704,0.5272539854049683
Group_1,ENSG00000008405,0.46759647130966187
Group_1,ENSG00000182324,0.31939032673835754
Group_1,ENSG00000188596,0.36153578758239746
Group_1,ENSG00000092969,0.5795451402664185
Group_1,ENSG00000139726,0.41549205780029297
Group_1,ENSG00000143641,0.48796671628952026
Group_1,ENSG00000196632,0.4620106816291809
Group_1,ENSG00000155719,0.4407106339931488
Group_1,ENSG00000184916,0.5708205699920654
Group_1,ENSG00000108018,0.3047277331352234
Group_1,ENSG00000160539,0.31290122866630554
Group_1,ENSG00000119403,0.39625653624534607
Group_1,ENSG00000132383,0.5077735185623169
Group_1,ENSG00000123836,0.3504992723464966
Group_1,ENSG00000170396,0.41985493898391724
Group_1,ENSG00000183092,0.44003957509994507
Group_1,ENSG00000101003,0.3767971098423004
Group_1,ENSG00000089050,0.34126847982406616
Group_1,ENSG00000101310,0.5122944712638855
Group_1,ENSG00000211448,0.32790637016296387
Group_1,ENSG00000144736,0.35245686769485474
Group_1,ENSG00000110080,0.38588947057724
Group_1,ENSG00000164175,0.35970571637153625
Group_1,ENSG00000157637,0.34785789251327515
Group_1,ENSG00000185504,0.3877585530281067
Group_1,ENSG00000183831,0.2252054512500763
Group_1,ENSG00000138942,0.42148512601852417
Group_1,ENSG00000130348,0.3496217131614685
Group_1,ENSG00000196159,0.5888820886611938
Group_1,ENSG00000203326,0.2841843068599701
Group_1,ENSG00000182870,0.3042495846748352
Group_1,ENSG00000120800,0.4201716482639313
Group_1,ENSG00000127249,0.2953800857067108
Group_1,ENSG00000197329,0.4993618130683899
Group_1,ENSG00000198189,0.3860492706298828
Group_1,ENSG00000108175,0.5191272497177124
Group_1,ENSG00000124491,0.49480366706848145
Group_1,ENSG00000134070,0.4485761225223541
Group_1,ENSG00000117280,0.40599319338798523
Group_1,ENSG00000178537,0.5016860365867615
Group_1,ENSG00000007174,0.5025304555892944
Group_1,ENSG00000106665,0.37899792194366455
Group_1,ENSG00000147852,0.49509918689727783
Group_1,ENSG00000125772,0.29566335678100586
Group_1,ENSG00000101150,0.4685322642326355
Group_1,ENSG00000070814,0.6181098222732544
Group_1,ENSG00000128739,0.5900901556015015
Group_1,ENSG00000138696,0.6060022115707397
Group_1,ENSG00000130590,0.49378639459609985
Group_1,ENSG00000178125,0.3261604309082031
Group_1,ENSG00000094880,0.4688299596309662
Group_1,ENSG00000123977,0.3937934637069702
Group_1,ENSG00000188981,0.28743115067481995
Group_1,ENSG00000158156,0.36012211441993713
Group_1,ENSG00000163635,0.6250464916229248
Group_1,ENSG00000146828,0.35636723041534424
Group_1,ENSG00000148835,0.3687688112258911
Group_1,ENSG00000064601,0.47205525636672974
Group_1,ENSG00000073670,0.29929426312446594
Group_1,ENSG00000144034,0.4773389399051666
Group_1,ENSG00000107147,0.4220452308654785
Group_1,ENSG00000010539,0.3462582230567932
Group_1,ENSG00000010438,0.39406824111938477
Group_1,ENSG00000090612,0.3360409736633301
Group_1,ENSG00000138821,0.47009485960006714
Group_1,ENSG00000136297,0.40560203790664673
Group_1,ENSG00000114742,0.5554907321929932
Group_1,ENSG00000112782,0.4325234889984131
Group_1,ENSG00000077380,0.5318989753723145
Group_1,ENSG00000157426,0.22142304480075836
Group_1,ENSG00000128059,0.41375958919525146
Group_1,ENSG00000177853,0.5130606293678284
Group_1,ENSG00000062524,0.474987655878067
Group_1,ENSG00000003096,0.393777072429657
Group_1,ENSG00000122674,0.24802881479263306
Group_1,ENSG00000240583,0.6097791194915771
Group_1,ENSG00000109083,0.4791313409805298
Group_1,ENSG00000139144,0.1773536652326584
Group_1,ENSG00000101977,0.4391554594039917
Group_1,ENSG00000162946,0.5505182147026062
Group_1,ENSG00000166949,0.6451097726821899
Group_1,ENSG00000164638,0.29155421257019043
Group_1,ENSG00000156675,0.33449307084083557
Group_1,ENSG00000183475,0.4105485677719116
Group_1,ENSG00000125485,0.4760811924934387
Group_1,ENSG00000028310,0.47376638650894165
Group_1,ENSG00000092020,0.4160879850387573
Group_1,ENSG00000162522,0.3843151032924652
Group_1,ENSG00000068489,0.3753889799118042
Group_1,ENSG00000007516,0.2829635739326477
Group_1,ENSG00000180228,0.5772417783737183
Group_1,ENSG00000168228,0.20075723528862
Group_1,ENSG00000106689,0.4560212790966034
Group_1,ENSG00000138778,0.537476658821106
Group_1,ENSG00000181513,0.3860582113265991
Group_1,ENSG00000161381,0.414527952671051
Group_1,ENSG00000166888,0.46405792236328125
Group_1,ENSG00000177076,0.19207555055618286
Group_1,ENSG00000115756,0.45784199237823486
Group_1,ENSG00000171811,0.2617814540863037
Group_1,ENSG00000137070,0.44874030351638794
Group_1,ENSG00000091073,0.5501941442489624
Group_1,ENSG00000145476,0.35215020179748535
Group_1,ENSG00000174720,0.5162951350212097
Group_1,ENSG00000205279,0.40791600942611694
Group_1,ENSG00000112739,0.4237862229347229
Group_1,ENSG00000143498,0.5519677400588989
Group_1,ENSG00000106526,0.3678401708602905
Group_1,ENSG00000111361,0.5377746820449829
Group_1,ENSG00000143067,0.32720309495925903
Group_1,ENSG00000066248,0.41879957914352417
Group_1,ENSG00000165861,0.3371785879135132
Group_1,ENSG00000198722,0.4346638321876526
Group_1,ENSG00000040275,0.42202723026275635
Group_1,ENSG00000103168,0.4006531238555908
Group_1,ENSG00000127952,0.22867508232593536
Group_1,ENSG00000162066,0.421307772397995
Group_1,ENSG00000162836,0.2169734239578247
Group_1,ENSG00000006071,0.45804810523986816
Group_1,ENSG00000103253,0.24173717200756073
Group_1,ENSG00000241058,0.30439049005508423
Group_1,ENSG00000145214,0.4796818792819977
Group_1,ENSG00000127415,0.4399586617946625
Group_1,ENSG00000181404,0.5055052042007446
Group_1,ENSG00000168884,0.42882513999938965
Group_1,ENSG00000188039,0.36445632576942444
Group_1,ENSG00000221829,0.5359090566635132
Group_1,ENSG00000146555,0.2845609486103058
Group_1,ENSG00000205707,0.26453959941864014
Group_1,ENSG00000090581,0.4554879367351532
Group_1,ENSG00000099331,0.4353843331336975
Group_1,ENSG00000184445,0.373669296503067
Group_1,ENSG00000146530,0.2738288938999176
Group_1,ENSG00000130783,0.46291810274124146
Group_1,ENSG00000140092,0.5397869348526001
Group_1,ENSG00000158691,0.47777992486953735
Group_1,ENSG00000269964,0.42633068561553955
Group_1,ENSG00000197937,0.2882217466831207
Group_1,ENSG00000106948,0.2821158170700073
Group_1,ENSG00000113456,0.4205097556114197
Group_1,ENSG00000133619,0.40869808197021484
Group_1,ENSG00000131951,0.35916614532470703
Group_1,ENSG00000121716,0.3624902367591858
Group_1,ENSG00000172379,0.5020326972007751
Group_1,ENSG00000049540,0.6134449243545532
Group_1,ENSG00000164933,0.5648366212844849
Group_1,ENSG00000120071,0.590941309928894
Group_1,ENSG00000008128,0.42113757133483887
Group_1,ENSG00000160323,0.4138703942298889
Group_1,ENSG00000115271,0.3871457576751709
Group_1,ENSG00000187720,0.4107593297958374
Group_1,ENSG00000149089,0.3863919973373413
Group_1,ENSG00000177595,0.4438837468624115
Group_1,ENSG00000183682,0.3143754303455353
Group_1,ENSG00000140830,0.40868279337882996
Group_1,ENSG00000114988,0.45807844400405884
Group_1,ENSG00000213139,0.33596569299697876
Group_1,ENSG00000124003,0.20786933600902557
Group_1,ENSG00000176108,0.4625915288925171
Group_1,ENSG00000170959,0.2547015845775604
Group_1,ENSG00000069974,0.46888068318367004
Group_1,ENSG00000082898,0.5504001379013062
Group_1,ENSG00000010295,0.49162667989730835
Group_1,ENSG00000178917,0.33002448081970215
Group_1,ENSG00000155754,0.4567936658859253
Group_1,ENSG00000185947,0.30307018756866455
Group_1,ENSG00000165626,0.48658329248428345
Group_1,ENSG00000178338,0.3489915132522583
Group_1,ENSG00000153786,0.3643989562988281
Group_1,ENSG00000277149,0.3103748559951782
Group_1,ENSG00000129116,0.5529519319534302
Group_1,ENSG00000114270,0.5487855672836304
Group_1,ENSG00000160999,0.4574722945690155
Group_1,ENSG00000182175,0.38400858640670776
Group_1,ENSG00000064995,0.42298048734664917
Group_1,ENSG00000204869,0.17838028073310852
Group_1,ENSG00000160613,0.3531571328639984
Group_1,ENSG00000076108,0.3635317087173462
Group_1,ENSG00000130635,0.5971134901046753
Group_1,ENSG00000143387,0.5365810394287109
Group_1,ENSG00000144791,0.46592509746551514
Group_1,ENSG00000163827,0.3257535696029663
Group_1,ENSG00000163703,0.49040326476097107
Group_1,ENSG00000130560,0.470955491065979
Group_1,ENSG00000110925,0.39799219369888306
Group_1,ENSG00000132170,0.6070653200149536
Group_1,ENSG00000153574,0.49871665239334106
Group_1,ENSG00000186017,0.36732351779937744
Group_1,ENSG00000105755,0.549949586391449
Group_1,ENSG00000197599,0.18305480480194092
Group_1,ENSG00000070081,0.41870003938674927
Group_1,ENSG00000134077,0.5112079381942749
Group_1,ENSG00000144224,0.4578152298927307
Group_1,ENSG00000144468,0.41500014066696167
Group_1,ENSG00000169733,0.3070642948150635
Group_1,ENSG00000174749,0.39371782541275024
Group_1,ENSG00000073605,0.3219524919986725
Group_1,ENSG00000114654,0.06684674322605133
Group_1,ENSG00000125744,0.5128060579299927
Group_1,ENSG00000184261,0.3190711736679077
Group_1,ENSG00000105639,0.49455761909484863
Group_1,ENSG00000232653,0.2600869834423065
Group_1,ENSG00000150990,0.4388512969017029
Group_1,ENSG00000004399,0.5839718580245972
Group_1,ENSG00000127311,0.2737579941749573
Group_1,ENSG00000154358,0.49965178966522217
Group_1,ENSG00000077235,0.4044419527053833
Group_1,ENSG00000156564,0.2861364483833313
Group_1,ENSG00000196387,0.3403211534023285
Group_1,ENSG00000149187,0.41309797763824463
Group_1,ENSG00000077454,0.37667977809906006
Group_1,ENSG00000203943,0.32714974880218506
Group_1,ENSG00000144895,0.3699018955230713
Group_1,ENSG00000117616,0.41942867636680603
Group_1,ENSG00000018699,0.36187565326690674
Group_1,ENSG00000091536,0.4268694818019867
Group_1,ENSG00000163406,0.38282275199890137
Group_1,ENSG00000183150,0.2223150134086609
Group_1,ENSG00000182158,0.39627760648727417
Group_1,ENSG00000111266,0.3493565320968628
Group_1,ENSG00000270800,0.2390192747116089
Group_1,ENSG00000115257,0.44489842653274536
Group_1,ENSG00000132305,0.5439233779907227
Group_1,ENSG00000157873,0.43645191192626953
Group_1,ENSG00000174844,0.3104517161846161
Group_1,ENSG00000118369,0.26428672671318054
Group_1,ENSG00000123473,0.45221906900405884
Group_1,ENSG00000139625,0.39733433723449707
Group_1,ENSG00000008710,0.5565942525863647
Group_1,ENSG00000197056,0.38150155544281006
Group_1,ENSG00000196639,0.40244418382644653
Group_1,ENSG00000196267,0.34171241521835327
Group_1,ENSG00000167554,0.3748135566711426
Group_1,ENSG00000171298,0.613723874092102
Group_1,ENSG00000197841,0.37507835030555725
Group_1,ENSG00000157782,0.41032904386520386
Group_1,ENSG00000173653,0.3116796314716339
Group_1,ENSG00000183921,0.14584583044052124
Group_1,ENSG00000183955,0.3701021075248718
Group_1,ENSG00000167553,0.46539902687072754
Group_1,ENSG00000171121,0.3597722351551056
Group_1,ENSG00000058453,0.4436694383621216
Group_1,ENSG00000140859,0.4833194613456726
Group_1,ENSG00000149177,0.5475801229476929
Group_1,ENSG00000134256,0.2493373155593872
Group_1,ENSG00000125753,0.452839732170105
Group_1,ENSG00000134574,0.4874402582645416
Group_1,ENSG00000270011,0.4022660255432129
Group_1,ENSG00000104812,0.5197587609291077
Group_1,ENSG00000138028,0.3846396207809448
Group_1,ENSG00000062370,0.3684733211994171
Group_1,ENSG00000186567,0.3815944492816925
Group_1,ENSG00000177917,0.46186506748199463
Group_1,ENSG00000135407,0.462158739566803
Group_1,ENSG00000144152,0.28616419434547424
Group_1,ENSG00000050405,0.5598074793815613
Group_1,ENSG00000142621,0.08919842541217804
Group_1,ENSG00000006283,0.6096068620681763
Group_1,ENSG00000204160,0.30369511246681213
Group_1,ENSG00000168906,0.6088657379150391
Group_1,ENSG00000135930,0.42797571420669556
Group_1,ENSG00000196189,0.4583250880241394
Group_1,ENSG00000088280,0.4470255970954895
Group_1,ENSG00000165935,0.4419912099838257
Group_1,ENSG00000177084,0.4494768977165222
Group_1,ENSG00000144401,0.2376774549484253
Group_1,ENSG00000010379,0.3686264157295227
Group_1,ENSG00000132196,0.3117007613182068
Group_1,ENSG00000151689,0.3711928725242615
Group_1,ENSG00000013573,0.5148202180862427
Group_1,ENSG00000159314,0.35263556241989136
Group_1,ENSG00000152154,0.2337142527103424
Group_1,ENSG00000153767,0.37529850006103516
Group_1,ENSG00000205212,0.2606525719165802
Group_1,ENSG00000143110,0.24759376049041748
Group_1,ENSG00000177000,0.6090659499168396
Group_1,ENSG00000144029,0.46438223123550415
Group_1,ENSG00000167291,0.3579670190811157
Group_1,ENSG00000066136,0.447407066822052
Group_1,ENSG00000185278,0.3654692769050598
Group_1,ENSG00000177181,0.36801332235336304
Group_1,ENSG00000153563,0.3974032700061798
Group_1,ENSG00000162461,0.22590768337249756
Group_1,ENSG00000142794,0.352202832698822
Group_1,ENSG00000097096,0.21776819229125977
Group_1,ENSG00000162733,0.5283899903297424
Group_1,ENSG00000021826,0.5259050130844116
Group_1,ENSG00000153214,0.2218305766582489
Group_1,ENSG00000196482,0.4483431577682495
Group_1,ENSG00000169621,0.38567548990249634
Group_1,ENSG00000268043,0.21804103255271912
Group_1,ENSG00000183513,0.47294944524765015
Group_1,ENSG00000186007,0.3573962450027466
Group_1,ENSG00000197568,0.439255952835083
Group_2,ENSG00000185666,0.42159849405288696
Group_2,ENSG00000125827,0.27149060368537903
Group_2,ENSG00000125851,0.3548775911331177
Group_2,ENSG00000125834,0.40295448899269104
Group_2,ENSG00000131069,0.21126599609851837
Group_2,ENSG00000186976,0.4176902770996094
Group_2,ENSG00000142207,0.4536397159099579
Group_2,ENSG00000126785,0.4300774931907654
Group_2,ENSG00000140015,0.3404669761657715
Group_2,ENSG00000156687,0.3211643099784851
Group_2,ENSG00000113569,0.5332852602005005
Group_2,ENSG00000149654,0.33106645941734314
Group_2,ENSG00000146950,0.3498416543006897
Group_2,ENSG00000198795,0.4571399688720703
Group_2,ENSG00000185736,0.4456610083580017
Group_2,ENSG00000151657,0.26630252599716187
Group_2,ENSG00000100422,0.4114934206008911
Group_2,ENSG00000134759,0.47207558155059814
Group_2,ENSG00000157617,0.3183861970901489
Group_2,ENSG00000145526,0.4169396162033081
Group_2,ENSG00000206579,0.2397177815437317
Group_2,ENSG00000254087,0.5270692110061646
Group_2,ENSG00000133818,0.6572034358978271
Group_2,ENSG00000100095,0.34816768765449524
Group_2,ENSG00000262655,0.3309364318847656
Group_2,ENSG00000172817,0.6057748794555664
Group_2,ENSG00000121005,0.30295923352241516
Group_2,ENSG00000038427,0.49675917625427246
Group_2,ENSG00000135362,0.40710392594337463
Group_2,ENSG00000122912,0.30099791288375854
Group_2,ENSG00000100600,0.35126787424087524
Group_2,ENSG00000150477,0.43088579177856445
Group_2,ENSG00000154065,0.3658127188682556
Group_2,ENSG00000113273,0.5537571907043457
Group_2,ENSG00000084710,0.266815721988678
Group_2,ENSG00000169744,0.3614671230316162
Group_2,ENSG00000163032,0.4770153760910034
Group_2,ENSG00000109680,0.21267670392990112
Group_2,ENSG00000118961,0.25540637969970703
Group_2,ENSG00000102302,0.47330594062805176
Group_2,ENSG00000165973,0.5082103610038757
Group_2,ENSG00000101413,0.37630584836006165
Group_2,ENSG00000049323,0.5030162334442139
Group_2,ENSG00000185774,0.4804457426071167
Group_2,ENSG00000047648,0.28989386558532715
Group_2,ENSG00000186479,0.3041090667247772
Group_2,ENSG00000171621,0.48565980792045593
Group_2,ENSG00000184384,0.5273930430412292
Group_2,ENSG00000184719,0.3689061403274536
Group_2,ENSG00000130703,0.3990928530693054
Group_2,ENSG00000204271,0.35124486684799194
Group_2,ENSG00000119787,0.4364748001098633
Group_2,ENSG00000156471,0.5437138080596924
Group_2,ENSG00000102547,0.3518333435058594
Group_2,ENSG00000160961,0.30673807859420776
Group_2,ENSG00000120992,0.2896556258201599
Group_2,ENSG00000074657,0.3089465796947479
Group_2,ENSG00000155966,0.4010319709777832
Group_2,ENSG00000141446,0.3635285794734955
Group_2,ENSG00000158201,0.26612716913223267
Group_2,ENSG00000133138,0.3835785984992981
Group_2,ENSG00000150361,0.4086291193962097
Group_2,ENSG00000171612,0.085475392639637
Group_2,ENSG00000158161,0.3989572525024414
Group_2,ENSG00000102383,0.46374616026878357
Group_2,ENSG00000150893,0.5595657229423523
Group_2,ENSG00000187546,0.3824162483215332
Group_2,ENSG00000165669,0.3602648377418518
Group_2,ENSG00000105705,0.4566274881362915
Group_2,ENSG00000157259,0.5835504531860352
Group_2,ENSG00000136319,0.4393589496612549
Group_2,ENSG00000158435,0.4001578688621521
Group_2,ENSG00000150636,0.48945194482803345
Group_2,ENSG00000135972,0.4557388424873352
Group_2,ENSG00000184156,0.4448082447052002
Group_2,ENSG00000152484,0.37747806310653687
Group_2,ENSG00000164219,0.3015318512916565
Group_2,ENSG00000143995,0.4604802429676056
Group_2,ENSG00000155329,0.45571428537368774
Group_2,ENSG00000137642,0.4793094992637634
Group_2,ENSG00000047634,0.36106276512145996
Group_2,ENSG00000171094,0.5996921062469482
Group_2,ENSG00000163235,0.5875393152236938
Group_2,ENSG00000205269,0.33193305134773254
Group_2,ENSG00000183778,0.2407473623752594
Group_2,ENSG00000160294,0.5554494857788086
Group_2,ENSG00000082397,0.4969649910926819
Group_2,ENSG00000145990,0.3125804364681244
Group_2,ENSG00000104324,0.2992669939994812
Group_2,ENSG00000234545,0.2039334625005722
Group_2,ENSG00000070669,0.5821710824966431
Group_2,ENSG00000134146,0.2670178711414337
Group_2,ENSG00000183098,0.4576706290245056
Group_2,ENSG00000205356,0.31374698877334595
Group_2,ENSG00000165714,0.3021389842033386
Group_2,ENSG00000071051,0.5701573491096497
Group_2,ENSG00000155846,0.48947691917419434
Group_2,ENSG00000171311,0.36715659499168396
Group_2,ENSG00000185634,0.4264889359474182
Group_2,ENSG00000168813,0.32633256912231445
Group_2,ENSG00000124574,0.3003956079483032
Group_2,ENSG00000172159,0.31270328164100647
Group_2,ENSG00000093217,0.23556271195411682
Group_2,ENSG00000165194,0.430362343788147
Group_2,ENSG00000105220,0.4378659427165985
Group_2,ENSG00000183775,0.3839277923107147
Group_2,ENSG00000134115,0.32414597272872925
Group_2,ENSG00000167193,0.5629701614379883
Group_2,ENSG00000203965,0.318101704120636
Group_2,ENSG00000112130,0.5080391764640808
Group_2,ENSG00000139173,0.3613480031490326
Group_2,ENSG00000171606,0.3792673945426941
Group_2,ENSG00000101605,0.5057917237281799
Group_2,ENSG00000144455,0.45867180824279785
Group_2,ENSG00000151025,0.3930213749408722
Group_2,ENSG00000107554,0.41119760274887085
Group_2,ENSG00000151466,0.500565767288208
Group_2,ENSG00000136143,0.5045228600502014
Group_2,ENSG00000138640,0.4005569815635681
Group_2,ENSG00000139826,0.14930503070354462
Group_2,ENSG00000182263,0.32731539011001587
Group_2,ENSG00000048471,0.26028546690940857
Group_2,ENSG00000140090,0.32479435205459595
Group_2,ENSG00000091542,0.1692993938922882
Group_2,ENSG00000127863,0.4893917441368103
Group_2,ENSG00000108578,0.45312225818634033
Group_2,ENSG00000183166,0.3265227675437927
Group_2,ENSG00000164904,0.475004106760025
Group_2,ENSG00000080845,0.4876769185066223
Group_2,ENSG00000127955,0.4958397150039673
Group_2,ENSG00000141314,0.3830326795578003
Group_2,ENSG00000154447,0.5129673480987549
Group_2,ENSG00000108231,0.43172645568847656
Group_2,ENSG00000102524,0.4461723566055298
Group_2,ENSG00000134215,0.4977332353591919
Group_2,ENSG00000173145,0.4050745964050293
Group_2,ENSG00000108239,0.16198143362998962
Group_2,ENSG00000141076,0.5139710903167725
Group_2,ENSG00000066651,0.4233677089214325
Group_2,ENSG00000100034,0.4951503574848175
Group_2,ENSG00000156958,0.27504444122314453
Group_2,ENSG00000174473,0.27575525641441345
Group_2,ENSG00000149403,0.3508113920688629
Group_2,ENSG00000025039,0.29033559560775757
Group_2,ENSG00000196814,0.3458295166492462
Group_2,ENSG00000167094,0.24269798398017883
Group_2,ENSG00000113845,0.5071197748184204
Group_2,ENSG00000151773,0.2141048014163971
Group_2,ENSG00000232119,0.38168686628341675
Group_2,ENSG00000144290,0.4542454779148102
Group_2,ENSG00000133773,0.3984406590461731
